"TIN_contact_cellular";"TIN_month_apr";"TIN_month_aug";"TIN_month_jul";"TIN_month_jun";"TIN_month_mar";"TIN_month_may";"TIN_month_nov";"TIN_month_oct";"TIN_month_sep";"TIN_day_of_week_mon";"TIN_day_of_week_thu";"TIN_day_of_week_tue";"TIN_day_of_week_wed";"R01_duration";"y"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.005490036600244;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0172834485563237;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.046563643757625;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0227734851565677;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.14314762098414;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0211468076453843;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0831638877592517;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0215534770231802;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.266571777145181;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0453436356242375;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0337535583570557;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0583570557137048;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0221634810898739;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0591703944692965;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0624237494916633;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0917039446929646;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.00671004473363156;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0485969906466043;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0646604310695405;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0205368035786905;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0162667751118341;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0237901586010573;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0392435949572997;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0311102074013827;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0268401789345262;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.041276941846279;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0699471329808865;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0400569337128914;"no"
0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0227734851565677;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0205368035786905;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.270841805612037;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0315168767791785;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.125660837738918;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.225701504676698;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0904839365595771;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.102480683204555;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0782838552257015;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0864172427816185;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0272468483123221;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0113867425782839;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.024603497356649;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0435136234241562;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0262301748678325;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0296868645790972;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0429036193574624;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.104310695404636;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0754371695811305;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.085197234648231;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0427002846685645;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.093330622204148;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0534770231801545;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0675071167141114;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0305002033346889;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0266368442456283;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.249491663277755;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.103090687271248;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.123627490849939;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0599837332248882;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0361935746238308;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0298901992679951;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0624237494916633;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0221634810898739;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.243391622610817;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.245628304188695;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0158601057340382;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0453436356242375;"no"
1;0;1;0;0;0;0;0;0;0;0;0;1;0;0.202521350142334;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0187067913786092;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0233834892232615;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0158601057340382;"no"
0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0235868239121594;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0638470923139488;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0780805205368036;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00935339568930459;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.275925172834486;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0254168361122407;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0764538430256202;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0925172834485563;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0296868645790972;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.016470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0416836112240748;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0390402602684018;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0546970313135421;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.082553883692558;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0209434729564864;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0170801138674258;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.035583570557137;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.183407889385929;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0555103700691338;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0187067913786092;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0705571370475803;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0244001626677511;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0162667751118341;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0311102074013827;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0443269621797479;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00874339162261082;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0353802358682391;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0284668564457096;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0563237088247255;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.182594550630338;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.129524196827979;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0510370069133794;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0144367629117527;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0233834892232615;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0288735258235055;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0455469703131354;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0516470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0260268401789345;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.038430256201708;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0183001220008133;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0272468483123221;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0386335908906059;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0335502236681578;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0180967873119154;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.063237088247255;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.016470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.101870679137861;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0335502236681578;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0424969499796665;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0101667344448963;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0117934119560797;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0370069133794225;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.101464009760065;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.146400976006507;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0455469703131354;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0229768198454656;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.193574623830826;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00772671817812119;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.016470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0207401382675884;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0374135827572184;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0807238714924766;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0207401382675884;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0323302155347702;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0237901586010573;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0394469296461976;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0571370475803172;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.118950793005287;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0282635217568117;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0496136640910939;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0445302968686458;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0132167547783652;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0144367629117527;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0727938186254575;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0331435542903619;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.016470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0130134200894673;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0729971533143554;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0429036193574624;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0270435136234242;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0266368442456283;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0949572997153314;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0457503050020333;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0185034566897113;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.155144367629118;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0374135827572184;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.024806832045547;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0250101667344449;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0209434729564864;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.131964213094754;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0178934526230175;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0180967873119154;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0449369662464416;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0256201708011387;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0337535583570557;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0335502236681578;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.013826758845059;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0258235054900366;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0343635624237495;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0158601057340382;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0614070760471736;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0813338755591704;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0762505083367222;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0668971126474177;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0241968279788532;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0693371289141928;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0500203334688898;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0368035786905246;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0258235054900366;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0431069540463603;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.111224074827166;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0252135014233428;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.030093533956893;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0353802358682391;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0229768198454656;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.013826758845059;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0471736478243188;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0764538430256202;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0404636030906873;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0363969093127288;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0305002033346889;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.445506303375356;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0376169174461163;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0337535583570557;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0559170394469296;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0788938592923953;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0335502236681578;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0180967873119154;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0225701504676698;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0516470109800732;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0699471329808865;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.212281415209435;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0183001220008133;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0496136640910939;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0170801138674258;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0589670597803985;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0276535176901179;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.074217161447743;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0780805205368036;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.148840992273282;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0341602277348516;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0203334688897926;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0276535176901179;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0612037413582757;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0239934932899553;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0374135827572184;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00894672631150874;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00915006100040667;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0835705571370476;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0244001626677511;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0382269215128101;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0146400976006507;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0260268401789345;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.02745018300122;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0183001220008133;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0207401382675884;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0538836925579504;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0402602684017893;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0345668971126474;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0634404229361529;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0890605937372916;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.122204148027654;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0168767791785279;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00793005286701911;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0331435542903619;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0266368442456283;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0258235054900366;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0341602277348516;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0130134200894673;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0111834078893859;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.076860512403416;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0626270841805612;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.087840585603904;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0488003253355022;"no"
0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0233834892232615;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.173037820252135;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0591703944692965;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0455469703131354;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0335502236681578;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0256201708011387;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.202521350142334;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0168767791785279;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.021960146400976;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.035583570557137;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.108987393249288;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.315575437169581;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.150874339162261;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0347702318015453;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.041276941846279;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0268401789345262;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.11956079707198;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0498169987799919;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.063237088247255;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.035583570557137;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0146400976006507;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0205368035786905;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0374135827572184;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0298901992679951;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0390402602684018;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0559170394469296;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0546970313135421;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0424969499796665;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0264335095567304;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0561203741358276;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.010980073200488;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0168767791785279;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0325335502236682;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.093330622204148;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.150264335095567;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00427002846685645;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0512403416022773;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0654737698251322;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.010980073200488;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.082553883692558;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0258235054900366;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0803172021146808;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0581537210248068;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0880439202928019;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0115900772671818;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0593737291581944;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.114274095160634;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.035786905246035;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0595770638470923;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.110410736071574;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.139284261895079;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00915006100040667;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0124034160227735;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0461569743798292;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0160634404229362;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0866205774705165;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0162667751118341;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0479869865799105;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.127287515250102;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0213501423342822;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0559170394469296;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0361935746238308;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.010980073200488;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0459536396909313;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0368035786905246;"no"
0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0496136640910939;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0266368442456283;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0268401789345262;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.02745018300122;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0427002846685645;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0217568117120781;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.254168361122407;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.00813338755591704;"no"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.299105327368849;"yes"
1;0;1;0;0;0;0;0;0;0;0;0;0;1;0.29605530703538;"yes"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.024806832045547;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.021960146400976;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0223668157787719;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0378202521350142;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.060390402602684;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0319235461569744;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0189101260675071;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0185034566897113;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.261895079300529;"yes"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0380235868239122;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0119967466449776;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0854005693371289;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0237901586010573;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0166734444896299;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.024806832045547;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0185034566897113;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0130134200894673;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.013623424156161;"no"
1;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0542903619357462;"no"
